QGC WPL 110
0	1	0	16	0	0	0	0	40.006664	-111.807551	1455	1
1	0	3	22	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	200.000000	1
2	0	3	115	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
3	0	3	16	1.000000	0.000000	0.000000	0.000000	40.006664	-111.807551	200.000000	1
4	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
4	0	3	16	1.000000	0.000000	0.000000	0.000000	40.006510	-111.807241	200.000000	1
5	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
5	0	3	16	1.000000	0.000000	0.000000	0.000000	40.006825	-111.806938	200.000000	1
6	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
6	0	3	16	1.000000	0.000000	0.000000	0.000000	40.006517	-111.806319	200.000000	1
7	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
7	0	3	16	1.000000	0.000000	0.000000	0.000000	40.006519	-111.806011	200.000000	1
8	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
8	0	3	16	1.000000	0.000000	0.000000	0.000000	40.006521	-111.805703	200.000000	1
9	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
9	0	3	16	1.000000	0.000000	0.000000	0.000000	40.006371	-111.804779	200.000000	1
10	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
10	0	3	16	1.000000	0.000000	0.000000	0.000000	40.007460	-111.805407	200.000000	1
11	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
11	0	3	16	1.000000	0.000000	0.000000	0.000000	40.006835	-111.805400	200.000000	1
12	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
12	0	3	16	1.000000	0.000000	0.000000	0.000000	40.009179	-111.805427	200.000000	1
13	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
13	0	3	16	1.000000	0.000000	0.000000	0.000000	40.009639	-111.806663	200.000000	1
14	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
14	0	3	16	1.000000	0.000000	0.000000	0.000000	40.010108	-111.806669	200.000000	1
15	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
15	0	3	16	1.000000	0.000000	0.000000	0.000000	40.010273	-111.805440	200.000000	1
16	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
16	0	3	115	45.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
17	0	3	16	1.000000	0.000000	0.000000	0.000000	40.009960	-111.805436	200.000000	1
18	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
18	0	3	16	1.000000	0.000000	0.000000	0.000000	40.009962	-111.805129	200.000000	1
19	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
19	0	3	16	1.000000	0.000000	0.000000	0.000000	40.008869	-111.805116	200.000000	1
20	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
20	0	3	16	1.000000	0.000000	0.000000	0.000000	40.008712	-111.805114	200.000000	1
21	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
21	0	3	16	1.000000	0.000000	0.000000	0.000000	40.008552	-111.805727	200.000000	1
22	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
22	0	3	16	1.000000	0.000000	0.000000	0.000000	40.008550	-111.806035	200.000000	1
23	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
23	0	3	16	1.000000	0.000000	0.000000	0.000000	40.008706	-111.806037	200.000000	1
24	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
24	0	3	16	1.000000	0.000000	0.000000	0.000000	40.008548	-111.806343	200.000000	1
25	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
25	0	3	16	1.000000	0.000000	0.000000	0.000000	40.008702	-111.806652	200.000000	1
26	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
26	0	3	16	1.000000	0.000000	0.000000	0.000000	40.010104	-111.807284	200.000000	1
27	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
27	0	3	16	1.000000	0.000000	0.000000	0.000000	40.009947	-111.807282	200.000000	1
28	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
28	0	3	16	1.000000	0.000000	0.000000	0.000000	40.009010	-111.807271	200.000000	1
29	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
29	0	3	16	1.000000	0.000000	0.000000	0.000000	40.008856	-111.806961	200.000000	1
30	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
30	0	3	16	1.000000	0.000000	0.000000	0.000000	40.007448	-111.807253	200.000000	1
31	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
31	0	3	16	1.000000	0.000000	0.000000	0.000000	40.007445	-111.807560	200.000000	1
32	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
32	0	3	16	1.000000	0.000000	0.000000	0.000000	40.006664	-111.807551	200.000000	1
33	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
33	0	3	16	1.000000	0.000000	0.000000	0.000000	40.007606	-111.806947	200.000000	1
34	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
34	0	3	16	1.000000	0.000000	0.000000	0.000000	40.007608	-111.806639	200.000000	1
35	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
35	0	3	16	1.000000	0.000000	0.000000	0.000000	40.007454	-111.806330	200.000000	1
36	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
36	0	3	16	1.000000	0.000000	0.000000	0.000000	40.007456	-111.806022	200.000000	1
37	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
37	0	3	16	1.000000	0.000000	0.000000	0.000000	40.007458	-111.805714	200.000000	1
38	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
38	0	3	16	1.000000	0.000000	0.000000	0.000000	40.007619	-111.805101	200.000000	1
39	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
39	0	3	16	1.000000	0.000000	0.000000	0.000000	40.007621	-111.804793	200.000000	1
40	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
40	0	3	16	1.000000	0.000000	0.000000	0.000000	40.006681	-111.805090	200.000000	1
41	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
41	0	3	16	1.000000	0.000000	0.000000	0.000000	40.006213	-111.805085	200.000000	1
42	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
42	0	3	115	90.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
43	0	3	16	1.000000	0.000000	0.000000	0.000000	40.006356	-111.806932	200.000000	1
44	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
44	0	3	16	1.000000	0.000000	0.000000	0.000000	40.007456	-111.806022	200.000000	1
45	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
45	0	3	16	1.000000	0.000000	0.000000	0.000000	40.007621	-111.804793	200.000000	1
46	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
46	0	3	16	1.000000	0.000000	0.000000	0.000000	40.009340	-111.804814	200.000000	1
47	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
47	0	3	16	1.000000	0.000000	0.000000	0.000000	40.009650	-111.805125	200.000000	1
48	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
48	0	3	16	1.000000	0.000000	0.000000	0.000000	40.009962	-111.805129	200.000000	1
49	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
49	0	3	16	1.000000	0.000000	0.000000	0.000000	40.010106	-111.806976	200.000000	1
50	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
50	0	3	16	1.000000	0.000000	0.000000	0.000000	40.009633	-111.807586	200.000000	1
51	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
51	0	3	16	1.000000	0.000000	0.000000	0.000000	40.009164	-111.807580	200.000000	1
52	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
52	0	3	16	1.000000	0.000000	0.000000	0.000000	40.009010	-111.807271	200.000000	1
53	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
53	0	3	16	1.000000	0.000000	0.000000	0.000000	40.008856	-111.806961	200.000000	1
54	0	3	203	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
54	0	3	16	1.000000	0.000000	0.000000	0.000000	40.008702	-111.806652	200.000000	1
